time_months_after_landmark,cumulative_baseline_hazard_reference,baseline_survival_reference
72.27482546201232,0.13207874744571602,0.8762719881815287
72.27624229979466,0.13207874744571602,0.8762719881815287
72.27767967145792,0.13207874744571602,0.8762719881815287
72.31053388090349,0.13379647975057873,0.8747680795056276
72.31199178644765,0.13379647975057873,0.8747680795056276
72.31338809034908,0.13379647975057873,0.8747680795056276
72.31342915811088,0.13379647975057873,0.8747680795056276
72.31624229979467,0.13379647975057873,0.8747680795056276
72.34624229979467,0.13379647975057873,0.8747680795056276
72.34767967145791,0.13379647975057873,0.8747680795056276
72.37624229979467,0.13379647975057873,0.8747680795056276
72.40624229979466,0.13379647975057873,0.8747680795056276
72.4476796714579,0.13379647975057873,0.8747680795056276
72.47928131416839,0.13379647975057873,0.8747680795056276
72.48053388090348,0.13379647975057873,0.8747680795056276
72.50624229979466,0.13379647975057873,0.8747680795056276
72.50628336755646,0.13379647975057873,0.8747680795056276
72.53911704312115,0.13379647975057873,0.8747680795056276
72.54197125256674,0.13379647975057873,0.8747680795056276
72.5435112936345,0.13379647975057873,0.8747680795056276
72.54482546201233,0.13379647975057873,0.8747680795056276
72.54492813141684,0.13379647975057873,0.8747680795056276
72.60624229979466,0.13379647975057873,0.8747680795056276
72.63624229979466,0.13379647975057873,0.8747680795056276
72.63644763860368,0.13379647975057873,0.8747680795056276
72.64197125256673,0.13379647975057873,0.8747680795056276
72.6735523613963,0.13379647975057873,0.8747680795056276
72.67624229979467,0.13379647975057873,0.8747680795056276
72.73486652977412,0.13379647975057873,0.8747680795056276
72.73919917864475,0.13379647975057873,0.8747680795056276
72.74209445585215,0.13379647975057873,0.8747680795056276
72.74363449691992,0.13379647975057873,0.8747680795056276
72.77363449691993,0.13379647975057873,0.8747680795056276
72.77624229979466,0.13379647975057873,0.8747680795056276
72.80624229979466,0.1356386609339581,0.8731580816189591
72.83624229979466,0.1356386609339581,0.8731580816189591
72.87053388090348,0.1356386609339581,0.8731580816189591
72.93624229979466,0.1356386609339581,0.8731580816189591
72.93774127310061,0.1356386609339581,0.8731580816189591
72.96624229979466,0.1356386609339581,0.8731580816189591
73.03088295687886,0.1356386609339581,0.8731580816189591
73.03624229979467,0.1356386609339581,0.8731580816189591
73.03642710472279,0.1356386609339581,0.8731580816189591
73.06624229979467,0.1356386609339581,0.8731580816189591
73.0664887063655,0.1356386609339581,0.8731580816189591
73.0705544147844,0.1356386609339581,0.8731580816189591
73.13624229979466,0.1356386609339581,0.8731580816189591
73.16624229979466,0.1356386609339581,0.8731580816189591
73.17071868583162,0.1356386609339581,0.8731580816189591
73.23201232032854,0.1356386609339581,0.8731580816189591
73.29490759753594,0.1356386609339581,0.8731580816189591
73.29624229979466,0.1356386609339581,0.8731580816189591
73.3005544147844,0.1356386609339581,0.8731580816189591
73.32932238193018,0.1356386609339581,0.8731580816189591
73.33488706365502,0.1356386609339581,0.8731580816189591
73.36340862422999,0.1356386609339581,0.8731580816189591
73.36624229979466,0.1356386609339581,0.8731580816189591
73.3964887063655,0.1356386609339581,0.8731580816189591
73.45778234086242,0.1356386609339581,0.8731580816189591
73.46636550308008,0.1356386609339581,0.8731580816189591
73.49488706365503,0.1356386609339581,0.8731580816189591
73.49624229979466,0.1356386609339581,0.8731580816189591
73.55624229979466,0.1356386609339581,0.8731580816189591
73.62482546201232,0.1356386609339581,0.8731580816189591
73.62624229979467,0.1356386609339581,0.8731580816189591
73.65624229979466,0.1356386609339581,0.8731580816189591
73.66090349075975,0.1356386609339581,0.8731580816189591
73.69624229979466,0.1356386609339581,0.8731580816189591
73.72624229979466,0.1356386609339581,0.8731580816189591
73.75767967145791,0.1356386609339581,0.8731580816189591
73.76065708418892,0.1356386609339581,0.8731580816189591
73.82201232032854,0.1356386609339581,0.8731580816189591
73.823716632443535,0.1356386609339581,0.8731580816189591
73.82767967145791,0.1356386609339581,0.8731580816189591
73.88624229979466,0.1356386609339581,0.8731580816189591
73.88924024640657,0.1356386609339581,0.8731580816189591
73.91915811088295,0.1356386609339581,0.8731580816189591
73.92484599589322,0.1356386609339581,0.8731580816189591
73.98624229979467,0.1356386609339581,0.8731580816189591
74.08344969199179,0.1356386609339581,0.8731580816189591
74.120636550308,0.1356386609339581,0.8731580816189591
74.18624229979466,0.1356386609339581,0.8731580816189591
74.25197125256673,0.1356386609339581,0.8731580816189591
74.34624229979467,0.1356386609339581,0.8731580816189591
74.35201232032854,0.1356386609339581,0.8731580816189591
74.37917864476387,0.1356386609339581,0.8731580816189591
74.38482546201233,0.1356386609339581,0.8731580816189591
74.38488706365503,0.1356386609339581,0.8731580816189591
74.38624229979466,0.1356386609339581,0.8731580816189591
74.41053388090349,0.1356386609339581,0.8731580816189591
